payment_id,customer_id,payment_date,amount,status
PAY-000537,CUST-0029,2025-06-24,29,Success
PAY-000538,CUST-0029,2025-07-24,29,Success
PAY-000539,CUST-0029,2025-08-23,29,Success
PAY-000540,CUST-0029,2025-09-22,29,Success
PAY-000541,CUST-0029,2025-10-22,29,Success
PAY-000542,CUST-0029,2025-11-21,29,Success
PAY-000543,CUST-0029,2025-12-21,29,Success
PAY-000544,CUST-0030,2024-07-24,29,Success
PAY-000545,CUST-0030,2024-08-23,29,Success
PAY-000546,CUST-0030,2024-09-22,29,Success
PAY-000547,CUST-0030,2024-10-22,29,Success
PAY-000548,CUST-0030,2024-11-21,29,Success
PAY-000549,CUST-0030,2024-12-21,29,Success
PAY-000550,CUST-0030,2025-01-20,29,Success
PAY-000551,CUST-0030,2025-02-19,29,Success
PAY-000552,CUST-0030,2025-03-21,29,Success
PAY-000553,CUST-0030,2025-04-20,29,Success
PAY-000554,CUST-0030,2025-05-20,29,Success
PAY-000555,CUST-0030,2025-06-19,29,Success
PAY-000556,CUST-0030,2025-07-19,29,Failed
PAY-000557,CUST-0030,2025-08-18,29,Success
PAY-000558,CUST-0030,2025-09-17,29,Success
PAY-000559,CUST-0030,2025-10-17,29,Success
PAY-000560,CUST-0030,2025-11-16,29,Success
PAY-000561,CUST-0030,2025-12-16,29,Success
PAY-000562,CUST-0030,2026-01-15,29,Success
PAY-000563,CUST-0030,2026-02-14,29,Success
PAY-000564,CUST-0030,2026-03-16,29,Success
PAY-000565,CUST-0030,2026-04-15,29,Success
PAY-000566,CUST-0030,2026-05-15,29,Success
PAY-000567,CUST-0030,2026-06-14,29,Success
PAY-000568,CUST-0031,2024-04-18,29,Success
PAY-000569,CUST-0031,2024-05-18,29,Success
PAY-000570,CUST-0031,2024-06-17,29,Success
PAY-000571,CUST-0031,2024-07-17,29,Success
PAY-000572,CUST-0031,2024-08-16,29,Success
PAY-000573,CUST-0031,2024-09-15,29,Success
PAY-000574,CUST-0031,2024-10-15,29,Success
PAY-000575,CUST-0031,2024-11-14,29,Success
PAY-000576,CUST-0031,2024-12-14,29,Success
PAY-000577,CUST-0031,2025-01-13,29,Success
PAY-000578,CUST-0031,2025-02-12,29,Success
PAY-000579,CUST-0031,2025-03-14,29,Success
PAY-000580,CUST-0031,2025-04-13,29,Success
PAY-000581,CUST-0031,2025-05-13,29,Success
PAY-000582,CUST-0031,2025-06-12,29,Success
PAY-000583,CUST-0031,2025-07-12,29,Failed
PAY-000584,CUST-0031,2025-08-11,29,Success
PAY-000585,CUST-0031,2025-09-10,29,Success
PAY-000586,CUST-0031,2025-10-10,29,Success
PAY-000587,CUST-0031,2025-11-09,29,Success
PAY-000588,CUST-0031,2025-12-09,29,Success
PAY-000589,CUST-0031,2026-01-08,29,Success
PAY-000590,CUST-0031,2026-02-07,29,Success
PAY-000591,CUST-0031,2026-03-09,29,Success
PAY-000592,CUST-0031,2026-04-08,29,Success
PAY-000593,CUST-0031,2026-05-08,29,Success
PAY-000594,CUST-0031,2026-06-07,29,Success
PAY-000595,CUST-0032,2024-12-01,29,Success
PAY-000596,CUST-0032,2024-12-31,29,Success
PAY-000597,CUST-0032,2025-01-30,29,Success
PAY-000598,CUST-0032,2025-03-01,29,Success
PAY-000599,CUST-0032,2025-03-31,29,Success
PAY-000600,CUST-0032,2025-04-30,29,Success
PAY-000601,CUST-0032,2025-05-30,29,Success
PAY-000602,CUST-0033,2025-03-28,29,Success
PAY-000603,CUST-0033,2025-04-27,29,Failed
PAY-000604,CUST-0033,2025-05-27,29,Success
PAY-000605,CUST-0033,2025-06-26,29,Success
PAY-000606,CUST-0033,2025-07-26,29,Success
PAY-000607,CUST-0033,2025-08-25,29,Success
PAY-000608,CUST-0033,2025-09-24,29,Success
PAY-000609,CUST-0033,2025-10-24,29,Success
PAY-000610,CUST-0033,2025-11-23,29,Success
PAY-000611,CUST-0033,2025-12-23,29,Success
PAY-000612,CUST-0033,2026-01-22,29,Success
PAY-000613,CUST-0033,2026-02-21,29,Success
PAY-000614,CUST-0033,2026-03-23,29,Success
PAY-000615,CUST-0033,2026-04-22,29,Success
PAY-000616,CUST-0033,2026-05-22,29,Success
PAY-000617,CUST-0033,2026-06-21,29,Success
PAY-000618,CUST-0034,2024-05-15,29,Success
PAY-000619,CUST-0034,2024-06-14,29,Success
PAY-000620,CUST-0034,2024-07-14,29,Success
PAY-000621,CUST-0034,2024-08-13,29,Success
PAY-000622,CUST-0034,2024-09-12,29,Success
PAY-000623,CUST-0034,2024-10-12,29,Success
PAY-000624,CUST-0034,2024-11-11,29,Success
PAY-000625,CUST-0034,2024-12-11,29,Success
PAY-000626,CUST-0034,2025-01-10,29,Success
PAY-000627,CUST-0034,2025-02-09,29,Success
PAY-000628,CUST-0034,2025-03-11,29,Success
PAY-000629,CUST-0034,2025-04-10,29,Success
PAY-000630,CUST-0034,2025-05-10,29,Success
PAY-000631,CUST-0034,2025-06-09,29,Success
PAY-000632,CUST-0034,2025-07-09,29,Failed
PAY-000633,CUST-0034,2025-08-08,29,Success
PAY-000634,CUST-0034,2025-09-07,29,Success
PAY-000635,CUST-0034,2025-10-07,29,Success
PAY-000636,CUST-0034,2025-11-06,29,Success
PAY-000637,CUST-0034,2025-12-06,29,Success
PAY-000638,CUST-0034,2026-01-05,29,Success
PAY-000639,CUST-0034,2026-02-04,29,Success
PAY-000640,CUST-0034,2026-03-06,29,Success
PAY-000641,CUST-0034,2026-04-05,29,Success
PAY-000642,CUST-0034,2026-05-05,29,Success
PAY-000643,CUST-0034,2026-06-04,29,Success
PAY-000644,CUST-0035,2025-01-16,29,Success
PAY-000645,CUST-0035,2025-02-15,29,Success
PAY-000646,CUST-0035,2025-03-17,29,Success
PAY-000647,CUST-0035,2025-04-16,29,Success
PAY-000648,CUST-0035,2025-05-16,29,Success
PAY-000649,CUST-0035,2025-06-15,29,Success
PAY-000650,CUST-0035,2025-07-15,29,Success
PAY-000651,CUST-0035,2025-08-14,29,Success
PAY-000652,CUST-0035,2025-09-13,29,Success
PAY-000653,CUST-0035,2025-10-13,29,Success
PAY-000654,CUST-0035,2025-11-12,29,Success
PAY-000655,CUST-0035,2025-12-12,29,Failed
PAY-000656,CUST-0035,2026-01-11,29,Success
PAY-000657,CUST-0035,2026-02-10,29,Success
PAY-000658,CUST-0035,2026-03-12,29,Success
PAY-000659,CUST-0035,2026-04-11,29,Success
PAY-000660,CUST-0035,2026-05-11,29,Success
PAY-000661,CUST-0035,2026-06-10,29,Success
PAY-000662,CUST-0036,2025-04-04,299,Success
PAY-000663,CUST-0036,2025-05-04,299,Success
PAY-000664,CUST-0036,2025-06-03,299,Success
PAY-000665,CUST-0036,2025-07-03,299,Success
PAY-000666,CUST-0036,2025-08-02,299,Success
PAY-000667,CUST-0036,2025-09-01,299,Success
PAY-000668,CUST-0036,2025-10-01,299,Success
PAY-000669,CUST-0036,2025-10-31,299,Success
PAY-000670,CUST-0036,2025-11-30,299,Success
PAY-000671,CUST-0036,2025-12-30,299,Success
PAY-000672,CUST-0036,2026-01-29,299,Success
PAY-000673,CUST-0036,2026-02-28,299,Success
PAY-000674,CUST-0036,2026-03-30,299,Success
PAY-000675,CUST-0036,2026-04-29,299,Success
PAY-000676,CUST-0036,2026-05-29,299,Success
PAY-000677,CUST-0036,2026-06-28,299,Success
PAY-000678,CUST-0037,2024-04-22,299,Success
PAY-000679,CUST-0037,2024-05-22,299,Success
PAY-000680,CUST-0037,2024-06-21,299,Success
PAY-000681,CUST-0037,2024-07-21,299,Success
PAY-000682,CUST-0037,2024-08-20,299,Success
PAY-000683,CUST-0037,2024-09-19,299,Success
PAY-000684,CUST-0037,2024-10-19,299,Success
PAY-000685,CUST-0037,2024-11-18,299,Success
PAY-000686,CUST-0037,2024-12-18,299,Success
PAY-000687,CUST-0037,2025-01-17,299,Success
PAY-000688,CUST-0037,2025-02-16,299,Success
PAY-000689,CUST-0037,2025-03-18,299,Success
PAY-000690,CUST-0037,2025-04-17,299,Success
PAY-000691,CUST-0037,2025-05-17,299,Success
PAY-000692,CUST-0037,2025-06-16,299,Success
PAY-000693,CUST-0037,2025-07-16,299,Success
PAY-000694,CUST-0037,2025-08-15,299,Success
PAY-000695,CUST-0037,2025-09-14,299,Success
PAY-000696,CUST-0037,2025-10-14,299,Success
PAY-000697,CUST-0037,2025-11-13,299,Success
PAY-000698,CUST-0037,2025-12-13,299,Success
PAY-000699,CUST-0037,2026-01-12,299,Success
PAY-000700,CUST-0037,2026-02-11,299,Success
PAY-000701,CUST-0037,2026-03-13,299,Success
PAY-000702,CUST-0037,2026-04-12,299,Success
PAY-000703,CUST-0037,2026-05-12,299,Success
PAY-000704,CUST-0037,2026-06-11,299,Success
PAY-000705,CUST-0038,2024-02-16,299,Success
PAY-000706,CUST-0038,2024-03-17,299,Success
PAY-000707,CUST-0038,2024-04-16,299,Success
PAY-000708,CUST-0038,2024-05-16,299,Success
PAY-000709,CUST-0038,2024-06-15,299,Success
PAY-000710,CUST-0038,2024-07-15,299,Success
PAY-000711,CUST-0038,2024-08-14,299,Success
PAY-000712,CUST-0038,2024-09-13,299,Success
PAY-000713,CUST-0038,2024-10-13,299,Success
PAY-000714,CUST-0038,2024-11-12,299,Success
PAY-000715,CUST-0038,2024-12-12,299,Success
PAY-000716,CUST-0038,2025-01-11,299,Success
PAY-000717,CUST-0038,2025-02-10,299,Success
PAY-000718,CUST-0039,2024-03-19,29,Success
PAY-000719,CUST-0039,2024-04-18,29,Success
PAY-000720,CUST-0039,2024-05-18,29,Success
PAY-000721,CUST-0039,2024-06-17,29,Failed
PAY-000722,CUST-0039,2024-07-17,29,Success
PAY-000723,CUST-0039,2024-08-16,29,Success
PAY-000724,CUST-0039,2024-09-15,29,Success
PAY-000725,CUST-0039,2024-10-15,29,Success
PAY-000726,CUST-0039,2024-11-14,29,Success
PAY-000727,CUST-0039,2024-12-14,29,Success
PAY-000728,CUST-0039,2025-01-13,29,Failed
PAY-000729,CUST-0039,2025-02-12,29,Failed
PAY-000730,CUST-0039,2025-03-14,29,Success
PAY-000731,CUST-0039,2025-04-13,29,Success
PAY-000732,CUST-0039,2025-05-13,29,Success
PAY-000733,CUST-0039,2025-06-12,29,Success
PAY-000734,CUST-0039,2025-07-12,29,Success
PAY-000735,CUST-0039,2025-08-11,29,Success
PAY-000736,CUST-0039,2025-09-10,29,Success
PAY-000737,CUST-0039,2025-10-10,29,Success
PAY-000738,CUST-0039,2025-11-09,29,Success
PAY-000739,CUST-0039,2025-12-09,29,Success
PAY-000740,CUST-0039,2026-01-08,29,Success
PAY-000741,CUST-0039,2026-02-07,29,Success
PAY-000742,CUST-0039,2026-03-09,29,Success
PAY-000743,CUST-0039,2026-04-08,29,Success
PAY-000744,CUST-0039,2026-05-08,29,Success
PAY-000745,CUST-0039,2026-06-07,29,Success
PAY-000746,CUST-0040,2024-11-01,299,Success
PAY-000747,CUST-0040,2024-12-01,299,Success
PAY-000748,CUST-0040,2024-12-31,299,Success
PAY-000749,CUST-0040,2025-01-30,299,Success
PAY-000750,CUST-0040,2025-03-01,299,Failed
PAY-000751,CUST-0040,2025-03-31,299,Success
PAY-000752,CUST-0040,2025-04-30,299,Success
PAY-000753,CUST-0040,2025-05-30,299,Success
PAY-000754,CUST-0040,2025-06-29,299,Failed
PAY-000755,CUST-0040,2025-07-29,299,Success
PAY-000756,CUST-0040,2025-08-28,299,Success
PAY-000757,CUST-0040,2025-09-27,299,Success
PAY-000758,CUST-0040,2025-10-27,299,Success
PAY-000759,CUST-0040,2025-11-26,299,Success
PAY-000760,CUST-0040,2025-12-26,299,Success
PAY-000761,CUST-0040,2026-01-25,299,Success
PAY-000762,CUST-0040,2026-02-24,299,Success
PAY-000763,CUST-0040,2026-03-26,299,Success
PAY-000764,CUST-0040,2026-04-25,299,Success
PAY-000765,CUST-0040,2026-05-25,299,Success
PAY-000766,CUST-0040,2026-06-24,299,Success
PAY-000767,CUST-0041,2024-07-14,29,Success
PAY-000768,CUST-0041,2024-08-13,29,Success
PAY-000769,CUST-0041,2024-09-12,29,Success
PAY-000770,CUST-0041,2024-10-12,29,Success
PAY-000771,CUST-0041,2024-11-11,29,Success
PAY-000772,CUST-0041,2024-12-11,29,Success
PAY-000773,CUST-0041,2025-01-10,29,Success
PAY-000774,CUST-0041,2025-02-09,29,Success
PAY-000775,CUST-0041,2025-03-11,29,Success
PAY-000776,CUST-0042,2025-05-12,29,Success
PAY-000777,CUST-0042,2025-06-11,29,Success
PAY-000778,CUST-0042,2025-07-11,29,Success
PAY-000779,CUST-0042,2025-08-10,29,Success
PAY-000780,CUST-0042,2025-09-09,29,Success
PAY-000781,CUST-0042,2025-10-09,29,Success
PAY-000782,CUST-0042,2025-11-08,29,Success
PAY-000783,CUST-0042,2025-12-08,29,Success
PAY-000784,CUST-0042,2026-01-07,29,Success
PAY-000785,CUST-0042,2026-02-06,29,Success
PAY-000786,CUST-0042,2026-03-08,29,Success
PAY-000787,CUST-0042,2026-04-07,29,Success
PAY-000788,CUST-0042,2026-05-07,29,Success
PAY-000789,CUST-0042,2026-06-06,29,Success
PAY-000790,CUST-0043,2024-12-15,29,Success
PAY-000791,CUST-0043,2025-01-14,29,Success
PAY-000792,CUST-0043,2025-02-13,29,Success
PAY-000793,CUST-0043,2025-03-15,29,Failed
PAY-000794,CUST-0043,2025-04-14,29,Success
PAY-000795,CUST-0043,2025-05-14,29,Success
PAY-000796,CUST-0043,2025-06-13,29,Success
PAY-000797,CUST-0043,2025-07-13,29,Success
PAY-000798,CUST-0043,2025-08-12,29,Success
PAY-000799,CUST-0043,2025-09-11,29,Success
PAY-000800,CUST-0043,2025-10-11,29,Success
PAY-000801,CUST-0043,2025-11-10,29,Success
PAY-000802,CUST-0043,2025-12-10,29,Success
PAY-000803,CUST-0043,2026-01-09,29,Success
PAY-000804,CUST-0043,2026-02-08,29,Success
PAY-000805,CUST-0043,2026-03-10,29,Success
PAY-000806,CUST-0043,2026-04-09,29,Success
PAY-000807,CUST-0043,2026-05-09,29,Success
PAY-000808,CUST-0043,2026-06-08,29,Success
PAY-000809,CUST-0044,2024-02-27,29,Success
PAY-000810,CUST-0044,2024-03-28,29,Success
PAY-000811,CUST-0044,2024-04-27,29,Success
PAY-000812,CUST-0044,2024-05-27,29,Success
PAY-000813,CUST-0044,2024-06-26,29,Success
PAY-000814,CUST-0044,2024-07-26,29,Success
PAY-000815,CUST-0045,2024-03-21,29,Success
PAY-000816,CUST-0045,2024-04-20,29,Success
PAY-000817,CUST-0045,2024-05-20,29,Success
PAY-000818,CUST-0045,2024-06-19,29,Success
PAY-000819,CUST-0045,2024-07-19,29,Success
PAY-000820,CUST-0045,2024-08-18,29,Success
PAY-000821,CUST-0045,2024-09-17,29,Success
PAY-000822,CUST-0045,2024-10-17,29,Success
PAY-000823,CUST-0045,2024-11-16,29,Success
PAY-000824,CUST-0045,2024-12-16,29,Success
PAY-000825,CUST-0045,2025-01-15,29,Success
PAY-000826,CUST-0045,2025-02-14,29,Success
PAY-000827,CUST-0046,2025-05-03,299,Success
PAY-000828,CUST-0046,2025-06-02,299,Success
PAY-000829,CUST-0046,2025-07-02,299,Success
PAY-000830,CUST-0046,2025-08-01,299,Success
PAY-000831,CUST-0046,2025-08-31,299,Success
PAY-000832,CUST-0046,2025-09-30,299,Success
PAY-000833,CUST-0046,2025-10-30,299,Success
PAY-000834,CUST-0046,2025-11-29,299,Success
PAY-000835,CUST-0046,2025-12-29,299,Success
PAY-000836,CUST-0046,2026-01-28,299,Success
PAY-000837,CUST-0046,2026-02-27,299,Success
PAY-000838,CUST-0046,2026-03-29,299,Success
PAY-000839,CUST-0046,2026-04-28,299,Success
PAY-000840,CUST-0046,2026-05-28,299,Success
PAY-000841,CUST-0046,2026-06-27,299,Failed
PAY-000842,CUST-0047,2024-09-16,99,Success
PAY-000843,CUST-0047,2024-10-16,99,Success
PAY-000844,CUST-0047,2024-11-15,99,Success
PAY-000845,CUST-0047,2024-12-15,99,Success
PAY-000846,CUST-0047,2025-01-14,99,Success
PAY-000847,CUST-0047,2025-02-13,99,Success
PAY-000848,CUST-0047,2025-03-15,99,Success
PAY-000849,CUST-0047,2025-04-14,99,Success
PAY-000850,CUST-0047,2025-05-14,99,Success
PAY-000851,CUST-0047,2025-06-13,99,Success
PAY-000852,CUST-0047,2025-07-13,99,Success
PAY-000853,CUST-0047,2025-08-12,99,Success
PAY-000854,CUST-0047,2025-09-11,99,Success
PAY-000855,CUST-0047,2025-10-11,99,Success
PAY-000856,CUST-0047,2025-11-10,99,Success
PAY-000857,CUST-0047,2025-12-10,99,Success
PAY-000858,CUST-0047,2026-01-09,99,Success
PAY-000859,CUST-0047,2026-02-08,99,Success
PAY-000860,CUST-0047,2026-03-10,99,Success
PAY-000861,CUST-0047,2026-04-09,99,Success
PAY-000862,CUST-0047,2026-05-09,99,Success
PAY-000863,CUST-0047,2026-06-08,99,Success
PAY-000864,CUST-0048,2025-03-06,99,Success
PAY-000865,CUST-0048,2025-04-05,99,Success
PAY-000866,CUST-0048,2025-05-05,99,Success
PAY-000867,CUST-0048,2025-06-04,99,Success
PAY-000868,CUST-0048,2025-07-04,99,Success
PAY-000869,CUST-0048,2025-08-03,99,Success
PAY-000870,CUST-0048,2025-09-02,99,Success
PAY-000871,CUST-0048,2025-10-02,99,Success
PAY-000872,CUST-0048,2025-11-01,99,Success
PAY-000873,CUST-0048,2025-12-01,99,Success
PAY-000874,CUST-0048,2025-12-31,99,Success
PAY-000875,CUST-0048,2026-01-30,99,Success
PAY-000876,CUST-0048,2026-03-01,99,Success
PAY-000877,CUST-0048,2026-03-31,99,Success
PAY-000878,CUST-0048,2026-04-30,99,Success
PAY-000879,CUST-0048,2026-05-30,99,Success
PAY-000880,CUST-0048,2026-06-29,99,Success
PAY-000881,CUST-0049,2024-07-10,29,Success
PAY-000882,CUST-0049,2024-08-09,29,Success
PAY-000883,CUST-0049,2024-09-08,29,Success
PAY-000884,CUST-0049,2024-10-08,29,Success
PAY-000885,CUST-0049,2024-11-07,29,Success
PAY-000886,CUST-0049,2024-12-07,29,Success
PAY-000887,CUST-0049,2025-01-06,29,Success
PAY-000888,CUST-0049,2025-02-05,29,Success
PAY-000889,CUST-0049,2025-03-07,29,Success
PAY-000890,CUST-0049,2025-04-06,29,Success
PAY-000891,CUST-0049,2025-05-06,29,Failed
PAY-000892,CUST-0049,2025-06-05,29,Success
PAY-000893,CUST-0049,2025-07-05,29,Success
PAY-000894,CUST-0049,2025-08-04,29,Success
PAY-000895,CUST-0049,2025-09-03,29,Success
PAY-000896,CUST-0049,2025-10-03,29,Success
PAY-000897,CUST-0049,2025-11-02,29,Success
PAY-000898,CUST-0049,2025-12-02,29,Success
PAY-000899,CUST-0049,2026-01-01,29,Success
PAY-000900,CUST-0049,2026-01-31,29,Success
PAY-000901,CUST-0049,2026-03-02,29,Success
PAY-000902,CUST-0049,2026-04-01,29,Success
PAY-000903,CUST-0049,2026-05-01,29,Success
PAY-000904,CUST-0049,2026-05-31,29,Success
PAY-000905,CUST-0049,2026-06-30,29,Success
PAY-000906,CUST-0050,2024-11-02,29,Success
PAY-000907,CUST-0050,2024-12-02,29,Success
PAY-000908,CUST-0050,2025-01-01,29,Success
PAY-000909,CUST-0050,2025-01-31,29,Success
PAY-000910,CUST-0050,2025-03-02,29,Success
PAY-000911,CUST-0050,2025-04-01,29,Success
PAY-000912,CUST-0050,2025-05-01,29,Success
PAY-000913,CUST-0050,2025-05-31,29,Success
PAY-000914,CUST-0050,2025-06-30,29,Success
PAY-000915,CUST-0050,2025-07-30,29,Success
PAY-000916,CUST-0050,2025-08-29,29,Success
PAY-000917,CUST-0050,2025-09-28,29,Success
PAY-000918,CUST-0050,2025-10-28,29,Success
PAY-000919,CUST-0050,2025-11-27,29,Success
PAY-000920,CUST-0050,2025-12-27,29,Success
PAY-000921,CUST-0050,2026-01-26,29,Success
PAY-000922,CUST-0050,2026-02-25,29,Success
PAY-000923,CUST-0050,2026-03-27,29,Success
PAY-000924,CUST-0050,2026-04-26,29,Success
PAY-000925,CUST-0050,2026-05-26,29,Success
PAY-000926,CUST-0050,2026-06-25,29,Success
PAY-000927,CUST-0051,2024-01-10,99,Success
PAY-000928,CUST-0051,2024-02-09,99,Success
PAY-000929,CUST-0051,2024-03-10,99,Success
PAY-000930,CUST-0051,2024-04-09,99,Success
PAY-000931,CUST-0051,2024-05-09,99,Success
PAY-000932,CUST-0051,2024-06-08,99,Success
PAY-000933,CUST-0051,2024-07-08,99,Success
PAY-000934,CUST-0051,2024-08-07,99,Success
PAY-000935,CUST-0051,2024-09-06,99,Success
PAY-000936,CUST-0051,2024-10-06,99,Success
PAY-000937,CUST-0051,2024-11-05,99,Success
PAY-000938,CUST-0051,2024-12-05,99,Success
PAY-000939,CUST-0051,2025-01-04,99,Success
PAY-000940,CUST-0051,2025-02-03,99,Success
PAY-000941,CUST-0051,2025-03-05,99,Success
PAY-000942,CUST-0051,2025-04-04,99,Success
PAY-000943,CUST-0051,2025-05-04,99,Success
PAY-000944,CUST-0051,2025-06-03,99,Success
PAY-000945,CUST-0051,2025-07-03,99,Success
PAY-000946,CUST-0051,2025-08-02,99,Success
PAY-000947,CUST-0051,2025-09-01,99,Success
PAY-000948,CUST-0051,2025-10-01,99,Success
PAY-000949,CUST-0051,2025-10-31,99,Success
PAY-000950,CUST-0051,2025-11-30,99,Success
PAY-000951,CUST-0051,2025-12-30,99,Success
PAY-000952,CUST-0051,2026-01-29,99,Success
PAY-000953,CUST-0051,2026-02-28,99,Success
PAY-000954,CUST-0051,2026-03-30,99,Success
PAY-000955,CUST-0051,2026-04-29,99,Success
PAY-000956,CUST-0051,2026-05-29,99,Success
PAY-000957,CUST-0051,2026-06-28,99,Success
PAY-000958,CUST-0052,2025-03-25,299,Success
PAY-000959,CUST-0052,2025-04-24,299,Success
PAY-000960,CUST-0052,2025-05-24,299,Success
PAY-000961,CUST-0052,2025-06-23,299,Success
PAY-000962,CUST-0052,2025-07-23,299,Success
PAY-000963,CUST-0052,2025-08-22,299,Success
PAY-000964,CUST-0052,2025-09-21,299,Success
PAY-000965,CUST-0052,2025-10-21,299,Success
PAY-000966,CUST-0052,2025-11-20,299,Success
PAY-000967,CUST-0052,2025-12-20,299,Success
PAY-000968,CUST-0052,2026-01-19,299,Success
PAY-000969,CUST-0052,2026-02-18,299,Success
PAY-000970,CUST-0052,2026-03-20,299,Success
PAY-000971,CUST-0052,2026-04-19,299,Success
PAY-000972,CUST-0052,2026-05-19,299,Success
PAY-000973,CUST-0052,2026-06-18,299,Success
PAY-000974,CUST-0053,2024-01-30,299,Success
PAY-000975,CUST-0053,2024-02-29,299,Success
PAY-000976,CUST-0053,2024-03-30,299,Success
PAY-000977,CUST-0053,2024-04-29,299,Success
PAY-000978,CUST-0053,2024-05-29,299,Success
PAY-000979,CUST-0053,2024-06-28,299,Success
PAY-000980,CUST-0053,2024-07-28,299,Success
PAY-000981,CUST-0053,2024-08-27,299,Success
PAY-000982,CUST-0053,2024-09-26,299,Success
PAY-000983,CUST-0053,2024-10-26,299,Success
PAY-000984,CUST-0053,2024-11-25,299,Success
PAY-000985,CUST-0053,2024-12-25,299,Success
PAY-000986,CUST-0053,2025-01-24,299,Success
PAY-000987,CUST-0053,2025-02-23,299,Success
PAY-000988,CUST-0053,2025-03-25,299,Success
PAY-000989,CUST-0053,2025-04-24,299,Success
PAY-000990,CUST-0053,2025-05-24,299,Failed
PAY-000991,CUST-0053,2025-06-23,299,Success
PAY-000992,CUST-0053,2025-07-23,299,Success
PAY-000993,CUST-0053,2025-08-22,299,Success
PAY-000994,CUST-0053,2025-09-21,299,Success
PAY-000995,CUST-0053,2025-10-21,299,Success
PAY-000996,CUST-0053,2025-11-20,299,Success
PAY-000997,CUST-0053,2025-12-20,299,Success
PAY-000998,CUST-0053,2026-01-19,299,Success
PAY-000999,CUST-0053,2026-02-18,299,Success
PAY-001000,CUST-0053,2026-03-20,299,Success
PAY-001001,CUST-0053,2026-04-19,299,Success
PAY-001002,CUST-0053,2026-05-19,299,Success
PAY-001003,CUST-0053,2026-06-18,299,Success
PAY-001004,CUST-0054,2024-02-13,29,Success
PAY-001005,CUST-0054,2024-03-14,29,Success
PAY-001006,CUST-0054,2024-04-13,29,Success
PAY-001007,CUST-0054,2024-05-13,29,Success
PAY-001008,CUST-0054,2024-06-12,29,Success
PAY-001009,CUST-0054,2024-07-12,29,Success
PAY-001010,CUST-0054,2024-08-11,29,Success
PAY-001011,CUST-0054,2024-09-10,29,Success
PAY-001012,CUST-0054,2024-10-10,29,Success
PAY-001013,CUST-0054,2024-11-09,29,Success
PAY-001014,CUST-0054,2024-12-09,29,Success
PAY-001015,CUST-0054,2025-01-08,29,Success
PAY-001016,CUST-0054,2025-02-07,29,Success
PAY-001017,CUST-0054,2025-03-09,29,Success
PAY-001018,CUST-0054,2025-04-08,29,Success
PAY-001019,CUST-0054,2025-05-08,29,Failed
